,cust,grade,var2,startDate,mev,t,y
14090,588,1,1,46,-1,2,0
14091,588,1,1,46,-1,3,0
14092,588,1,1,46,-1,4,1
14093,588,1,1,46,-1,5,2
14094,588,1,1,46,-1,6,1
14095,588,1,1,46,-1,7,0
14096,588,1,1,46,-1,8,0
14097,588,1,1,46,-1,9,0
14098,588,1,1,46,-1,10,2
14099,588,1,1,46,-1,11,0
14100,588,1,1,46,-1,12,0
14101,588,1,1,46,-1,13,0
14102,588,1,1,46,-1,14,0
14103,588,1,1,46,-1,15,2
14104,588,1,1,46,1,16,2
14105,588,1,1,46,-1,17,1
14106,588,1,1,46,1,18,1
14107,588,1,1,46,1,19,2
14108,588,1,1,46,1,20,2
14109,588,1,1,46,1,21,3
14110,588,1,1,46,1,22,1
14111,588,1,1,46,1,23,0
14112,588,1,1,46,1,24,0
14113,589,1,0,35,-1,1,0
14114,589,1,0,35,-1,2,1
14115,589,1,0,35,-1,3,0
14116,589,1,0,35,-1,4,0
14117,589,1,0,35,-1,5,1
14118,589,1,0,35,-1,6,0
14119,589,1,0,35,-1,7,0
14120,589,1,0,35,-1,8,0
14121,589,1,0,35,-1,9,1
14122,589,1,0,35,-1,10,0
14123,589,1,0,35,-1,11,0
14124,589,1,0,35,-1,12,0
14125,589,1,0,35,-1,13,1
14126,589,1,0,35,-1,14,0
14127,589,1,0,35,-1,15,0
14128,589,1,0,35,-1,16,1
14129,589,1,0,35,-1,17,0
14130,589,1,0,35,-1,18,1
14131,589,1,0,35,-1,19,1
14132,589,1,0,35,-1,20,0
14133,589,1,0,35,-1,21,1
14134,589,1,0,35,-1,22,0
14135,589,1,0,35,-1,23,0
14136,589,1,0,35,-1,24,2
14137,590,1,0,38,-1,1,0
14138,590,1,0,38,-1,2,1
14139,590,1,0,38,-1,3,0
14140,590,1,0,38,-1,4,0
14141,590,1,0,38,-1,5,2
14142,590,1,0,38,-1,6,1
14143,590,1,0,38,-1,7,0
14144,590,1,0,38,-1,8,1
14145,590,1,0,38,-1,9,1
14146,590,1,0,38,-1,10,0
14147,590,1,0,38,-1,11,0
14148,590,1,0,38,-1,12,2
14149,590,1,0,38,-1,13,1
14150,590,1,0,38,-1,14,0
14151,590,1,0,38,-1,15,0
14152,590,1,0,38,-1,16,0
14153,590,1,0,38,-1,17,0
14154,590,1,0,38,-1,18,0
14155,590,1,0,38,-1,19,0
14156,590,1,0,38,-1,20,1
14157,590,1,0,38,-1,21,1
14158,590,1,0,38,-1,22,0
14159,590,1,0,38,-1,23,0
14160,590,1,0,38,1,24,0
14161,591,0,0,35,-1,1,0
14162,591,0,0,35,-1,2,0
14163,591,0,0,35,-1,3,0
14164,591,0,0,35,-1,4,0
14165,591,0,0,35,-1,5,0
14166,591,0,0,35,-1,6,0
14167,591,0,0,35,-1,7,0
14168,591,0,0,35,-1,8,0
14169,591,0,0,35,-1,9,0
14170,591,0,0,35,-1,10,0
14171,591,0,0,35,-1,11,0
14172,591,0,0,35,-1,12,0
14173,591,0,0,35,-1,13,0
14174,591,0,0,35,-1,14,0
14175,591,0,0,35,-1,15,0
14176,591,0,0,35,-1,16,0
14177,591,0,0,35,-1,17,0
14178,591,0,0,35,-1,18,0
14179,591,0,0,35,-1,19,0
14180,591,0,0,35,-1,20,0
14181,591,0,0,35,-1,21,0
14182,591,0,0,35,-1,22,0
14183,591,0,0,35,-1,23,0
14184,591,0,0,35,-1,24,0
14185,592,1,0,18,1,1,1
14186,592,1,0,18,1,2,2
14187,592,1,0,18,1,3,2
14188,592,1,0,18,1,4,1
14189,592,1,0,18,1,5,2
14190,592,1,0,18,1,6,2
14191,592,1,0,18,1,7,3
14192,592,1,0,18,1,8,3
14193,592,1,0,18,1,9,3
14194,592,1,0,18,1,10,3
14195,592,1,0,18,1,11,1
14196,592,1,0,18,-1,12,0
14197,592,1,0,18,1,13,1
14198,592,1,0,18,1,14,1
14199,592,1,0,18,-1,15,0
14200,592,1,0,18,-1,16,0
14201,592,1,0,18,-1,17,0
14202,592,1,0,18,-1,18,2
14203,592,1,0,18,-1,19,2
14204,592,1,0,18,-1,20,1
14205,592,1,0,18,-1,21,1
14206,592,1,0,18,-1,22,0
14207,592,1,0,18,-1,23,0
14208,592,1,0,18,-1,24,0
14209,593,1,1,12,1,1,1
14210,593,1,1,12,1,2,0
14211,593,1,1,12,1,3,1
14212,593,1,1,12,1,4,1
14213,593,1,1,12,1,5,0
14214,593,1,1,12,1,6,1
14215,593,1,1,12,1,7,1
14216,593,1,1,12,1,8,0
14217,593,1,1,12,1,9,1
14218,593,1,1,12,1,10,0
14219,593,1,1,12,1,11,0
14220,593,1,1,12,1,12,1
14221,593,1,1,12,1,13,1
14222,593,1,1,12,1,14,0
14223,593,1,1,12,1,15,0
14224,593,1,1,12,1,16,3
14225,593,1,1,12,1,17,3
14226,593,1,1,12,-1,18,2
14227,593,1,1,12,1,19,3
14228,593,1,1,12,1,20,3
14229,593,1,1,12,-1,21,1
14230,593,1,1,12,-1,22,0
14231,593,1,1,12,-1,23,0
14232,593,1,1,12,-1,24,0
14233,594,1,1,41,-1,1,0
14234,594,1,1,41,-1,2,0
14235,594,1,1,41,-1,3,0
14236,594,1,1,41,-1,4,0
14237,594,1,1,41,-1,5,0
14238,594,1,1,41,-1,6,0
14239,594,1,1,41,-1,7,0
14240,594,1,1,41,-1,8,0
14241,594,1,1,41,-1,9,0
14242,594,1,1,41,-1,10,0
14243,594,1,1,41,-1,11,1
14244,594,1,1,41,-1,12,1
14245,594,1,1,41,-1,13,0
14246,594,1,1,41,-1,14,1
14247,594,1,1,41,-1,15,0
14248,594,1,1,41,-1,16,0
14249,594,1,1,41,-1,17,0
14250,594,1,1,41,-1,18,0
14251,594,1,1,41,-1,19,0
14252,594,1,1,41,-1,20,1
14253,594,1,1,41,1,21,1
14254,594,1,1,41,-1,22,1
14255,594,1,1,41,1,23,1
14256,594,1,1,41,1,24,0
14257,595,1,0,23,1,1,2
14258,595,1,0,23,1,2,3
14259,595,1,0,23,1,3,1
14260,595,1,0,23,1,4,2
14261,595,1,0,23,1,5,2
14262,595,1,0,23,1,6,1
14263,595,1,0,23,-1,7,1
14264,595,1,0,23,1,8,0
14265,595,1,0,23,1,9,3
14266,595,1,0,23,-1,10,2
14267,595,1,0,23,-1,11,3
14268,595,1,0,23,-1,12,2
14269,595,1,0,23,-1,13,1
14270,595,1,0,23,-1,14,2
14271,595,1,0,23,-1,15,0
14272,595,1,0,23,-1,16,0
14273,595,1,0,23,-1,17,1
14274,595,1,0,23,-1,18,0
14275,595,1,0,23,-1,19,0
14276,595,1,0,23,-1,20,0
14277,595,1,0,23,-1,21,0
14278,595,1,0,23,-1,22,0
14279,595,1,0,23,-1,23,0
14280,595,1,0,23,-1,24,0
14281,596,1,0,23,1,1,1
14282,596,1,0,23,1,2,2
14283,596,1,0,23,1,3,2
14284,596,1,0,23,1,4,1
14285,596,1,0,23,1,5,0
14286,596,1,0,23,1,6,0
14287,596,1,0,23,-1,7,2
14288,596,1,0,23,1,8,3
14289,596,1,0,23,1,9,3
14290,596,1,0,23,-1,10,2
14291,596,1,0,23,-1,11,2
14292,596,1,0,23,-1,12,2
14293,596,1,0,23,-1,13,2
14294,596,1,0,23,-1,14,2
14295,596,1,0,23,-1,15,2
14296,596,1,0,23,-1,16,1
14297,596,1,0,23,-1,17,1
14298,596,1,0,23,-1,18,0
14299,596,1,0,23,-1,19,0
14300,596,1,0,23,-1,20,0
14301,596,1,0,23,-1,21,0
14302,596,1,0,23,-1,22,0
14303,596,1,0,23,-1,23,0
14304,596,1,0,23,-1,24,1
14305,597,1,0,3,1,1,1
14306,597,1,0,3,1,2,0
14307,597,1,0,3,1,3,2
14308,597,1,0,3,1,4,3
14309,597,1,0,3,1,5,3
14310,597,1,0,3,1,6,3
14311,597,1,0,3,1,7,2
14312,597,1,0,3,1,8,3
14313,597,1,0,3,1,9,3
14314,597,1,0,3,1,10,2
14315,597,1,0,3,1,11,2
14316,597,1,0,3,1,12,3
14317,597,1,0,3,1,13,3
14318,597,1,0,3,1,14,3
14319,597,1,0,3,1,15,3
14320,597,1,0,3,1,16,2
14321,597,1,0,3,1,17,1
14322,597,1,0,3,1,18,0
14323,597,1,0,3,1,19,2
14324,597,1,0,3,1,20,2
14325,597,1,0,3,1,21,0
14326,597,1,0,3,1,22,0
14327,597,1,0,3,1,23,0
14328,597,1,0,3,1,24,1
14329,598,1,1,5,1,1,1
14330,598,1,1,5,1,2,2
14331,598,1,1,5,1,3,1
14332,598,1,1,5,1,4,2
14333,598,1,1,5,1,5,1
14334,598,1,1,5,1,6,1
14335,598,1,1,5,1,7,2
14336,598,1,1,5,1,8,1
14337,598,1,1,5,1,9,1
14338,598,1,1,5,1,10,0
14339,598,1,1,5,1,11,1
14340,598,1,1,5,1,12,0
14341,598,1,1,5,1,13,3
14342,598,1,1,5,1,14,0
14343,598,1,1,5,1,15,0
14344,598,1,1,5,1,16,3
14345,598,1,1,5,1,17,3
14346,598,1,1,5,1,18,0
14347,598,1,1,5,1,19,0
14348,598,1,1,5,1,20,1
14349,598,1,1,5,1,21,0
14350,598,1,1,5,1,22,2
14351,598,1,1,5,1,23,2
14352,598,1,1,5,1,24,0
14353,599,0,1,29,-1,1,1
14354,599,0,1,29,1,2,2
14355,599,0,1,29,1,3,3
14356,599,0,1,29,-1,4,3
14357,599,0,1,29,-1,5,3
14358,599,0,1,29,-1,6,0
14359,599,0,1,29,-1,7,1
14360,599,0,1,29,-1,8,2
14361,599,0,1,29,-1,9,1
14362,599,0,1,29,-1,10,1
14363,599,0,1,29,-1,11,1
14364,599,0,1,29,-1,12,2
14365,599,0,1,29,-1,13,2
14366,599,0,1,29,-1,14,2
14367,599,0,1,29,-1,15,3
14368,599,0,1,29,-1,16,3
14369,599,0,1,29,-1,17,3
14370,599,0,1,29,-1,18,3
14371,599,0,1,29,-1,19,3
14372,599,0,1,29,-1,20,3
14373,599,0,1,29,-1,21,2
14374,599,0,1,29,-1,22,0
14375,599,0,1,29,-1,23,0
14376,599,0,1,29,-1,24,0
14377,600,1,0,29,-1,1,1
14378,600,1,0,29,1,2,0
14379,600,1,0,29,1,3,0
14380,600,1,0,29,-1,4,1
14381,600,1,0,29,-1,5,0
14382,600,1,0,29,-1,6,0
14383,600,1,0,29,-1,7,2
14384,600,1,0,29,-1,8,0
14385,600,1,0,29,-1,9,0
14386,600,1,0,29,-1,10,0
14387,600,1,0,29,-1,11,1
14388,600,1,0,29,-1,12,0
14389,600,1,0,29,-1,13,0
14390,600,1,0,29,-1,14,1
14391,600,1,0,29,-1,15,1
14392,600,1,0,29,-1,16,0
14393,600,1,0,29,-1,17,0
14394,600,1,0,29,-1,18,1
14395,600,1,0,29,-1,19,1
14396,600,1,0,29,-1,20,0
14397,600,1,0,29,-1,21,2
14398,600,1,0,29,-1,22,1
14399,600,1,0,29,-1,23,0
14400,600,1,0,29,-1,24,0
14401,601,1,0,32,-1,1,0
14402,601,1,0,32,-1,2,2
14403,601,1,0,32,-1,3,1
14404,601,1,0,32,-1,4,1
14405,601,1,0,32,-1,5,0
14406,601,1,0,32,-1,6,1
14407,601,1,0,32,-1,7,1
14408,601,1,0,32,-1,8,0
14409,601,1,0,32,-1,9,1
14410,601,1,0,32,-1,10,0
14411,601,1,0,32,-1,11,2
14412,601,1,0,32,-1,12,1
14413,601,1,0,32,-1,13,1
14414,601,1,0,32,-1,14,0
14415,601,1,0,32,-1,15,1
14416,601,1,0,32,-1,16,2
14417,601,1,0,32,-1,17,2
14418,601,1,0,32,-1,18,2
14419,601,1,0,32,-1,19,0
14420,601,1,0,32,-1,20,1
14421,601,1,0,32,-1,21,0
14422,601,1,0,32,-1,22,0
14423,601,1,0,32,-1,23,0
14424,601,1,0,32,-1,24,0
14425,602,1,1,43,-1,1,0
14426,602,1,1,43,-1,2,0
14427,602,1,1,43,-1,3,1
14428,602,1,1,43,-1,4,1
14429,602,1,1,43,-1,5,0
14430,602,1,1,43,-1,6,1
14431,602,1,1,43,-1,7,1
14432,602,1,1,43,-1,8,1
14433,602,1,1,43,-1,9,0
14434,602,1,1,43,-1,10,1
14435,602,1,1,43,-1,11,1
14436,602,1,1,43,-1,12,0
14437,602,1,1,43,-1,13,0
14438,602,1,1,43,-1,14,0
14439,602,1,1,43,-1,15,0
14440,602,1,1,43,-1,16,0
14441,602,1,1,43,-1,17,0
14442,602,1,1,43,-1,18,1
14443,602,1,1,43,1,19,1
14444,602,1,1,43,-1,20,0
14445,602,1,1,43,1,21,2
14446,602,1,1,43,1,22,2
14447,602,1,1,43,1,23,2
14448,602,1,1,43,1,24,1
14449,603,1,0,7,1,1,0
14450,603,1,0,7,1,2,1
14451,603,1,0,7,1,3,3
14452,603,1,0,7,1,4,2
14453,603,1,0,7,1,5,1
14454,603,1,0,7,1,6,0
14455,603,1,0,7,1,7,0
14456,603,1,0,7,1,8,2
14457,603,1,0,7,1,9,3
14458,603,1,0,7,1,10,2
14459,603,1,0,7,1,11,3
14460,603,1,0,7,1,12,3
14461,603,1,0,7,1,13,2
14462,603,1,0,7,1,14,0
14463,603,1,0,7,1,15,1
14464,603,1,0,7,1,16,1
14465,603,1,0,7,1,17,0
14466,603,1,0,7,1,18,1
14467,603,1,0,7,1,19,0
14468,603,1,0,7,1,20,0
14469,603,1,0,7,1,21,0
14470,603,1,0,7,1,22,0
14471,603,1,0,7,-1,23,0
14472,603,1,0,7,1,24,1
14473,604,1,0,25,1,1,0
14474,604,1,0,25,1,2,1
14475,604,1,0,25,1,3,0
14476,604,1,0,25,1,4,3
14477,604,1,0,25,-1,5,2
14478,604,1,0,25,1,6,2
14479,604,1,0,25,1,7,1
14480,604,1,0,25,-1,8,0
14481,604,1,0,25,-1,9,0
14482,604,1,0,25,-1,10,1
14483,604,1,0,25,-1,11,1
14484,604,1,0,25,-1,12,2
14485,604,1,0,25,-1,13,2
14486,604,1,0,25,-1,14,1
14487,604,1,0,25,-1,15,1
14488,604,1,0,25,-1,16,1
14489,604,1,0,25,-1,17,0
14490,604,1,0,25,-1,18,0
14491,604,1,0,25,-1,19,2
14492,604,1,0,25,-1,20,0
14493,604,1,0,25,-1,21,0
14494,604,1,0,25,-1,22,1
14495,604,1,0,25,-1,23,0
14496,604,1,0,25,-1,24,0
14497,605,0,1,5,1,1,0
14498,605,0,1,5,1,2,1
14499,605,0,1,5,1,3,2
14500,605,0,1,5,1,4,3
14501,605,0,1,5,1,5,3
14502,605,0,1,5,1,6,3
14503,605,0,1,5,1,7,3
14504,605,0,1,5,1,8,3
14505,605,0,1,5,1,9,3
14506,605,0,1,5,1,10,3
14507,605,0,1,5,1,11,3
14508,605,0,1,5,1,12,3
14509,605,0,1,5,1,13,3
14510,605,0,1,5,1,14,3
14511,605,0,1,5,1,15,3
14512,605,0,1,5,1,16,3
14513,605,0,1,5,1,17,3
14514,605,0,1,5,1,18,3
14515,605,0,1,5,1,19,3
14516,605,0,1,5,1,20,2
14517,605,0,1,5,1,21,2
14518,605,0,1,5,1,22,3
14519,605,0,1,5,1,23,3
14520,605,0,1,5,1,24,3
14521,606,0,0,10,1,1,0
14522,606,0,0,10,1,2,0
14523,606,0,0,10,1,3,0
14524,606,0,0,10,1,4,0
14525,606,0,0,10,1,5,0
14526,606,0,0,10,1,6,1
14527,606,0,0,10,1,7,1
14528,606,0,0,10,1,8,1
14529,606,0,0,10,1,9,2
14530,606,0,0,10,1,10,0
14531,606,0,0,10,1,11,0
14532,606,0,0,10,1,12,0
14533,606,0,0,10,1,13,0
14534,606,0,0,10,1,14,1
14535,606,0,0,10,1,15,2
14536,606,0,0,10,1,16,3
14537,606,0,0,10,1,17,3
14538,606,0,0,10,1,18,3
14539,606,0,0,10,1,19,3
14540,606,0,0,10,-1,20,2
14541,606,0,0,10,1,21,3
14542,606,0,0,10,1,22,3
14543,606,0,0,10,-1,23,3
14544,606,0,0,10,-1,24,3
14545,607,1,0,6,1,1,2
14546,607,1,0,6,1,2,2
14547,607,1,0,6,1,3,2
14548,607,1,0,6,1,4,2
14549,607,1,0,6,1,5,1
14550,607,1,0,6,1,6,1
14551,607,1,0,6,1,7,1
14552,607,1,0,6,1,8,1
14553,607,1,0,6,1,9,1
14554,607,1,0,6,1,10,0
14555,607,1,0,6,1,11,0
14556,607,1,0,6,1,12,2
14557,607,1,0,6,1,13,2
14558,607,1,0,6,1,14,1
14559,607,1,0,6,1,15,1
14560,607,1,0,6,1,16,1
14561,607,1,0,6,1,17,1
14562,607,1,0,6,1,18,0
14563,607,1,0,6,1,19,0
14564,607,1,0,6,1,20,2
14565,607,1,0,6,1,21,0
14566,607,1,0,6,1,22,0
14567,607,1,0,6,1,23,1
14568,607,1,0,6,-1,24,0
14569,608,1,1,14,1,1,1
14570,608,1,1,14,1,2,2
14571,608,1,1,14,1,3,1
14572,608,1,1,14,1,4,0
14573,608,1,1,14,1,5,1
14574,608,1,1,14,1,6,0
14575,608,1,1,14,1,7,1
14576,608,1,1,14,1,8,2
14577,608,1,1,14,1,9,0
14578,608,1,1,14,1,10,2
14579,608,1,1,14,1,11,2
14580,608,1,1,14,1,12,2
14581,608,1,1,14,1,13,3
14582,608,1,1,14,1,14,2
14583,608,1,1,14,1,15,2
14584,608,1,1,14,-1,16,1
14585,608,1,1,14,1,17,1
14586,608,1,1,14,1,18,1
14587,608,1,1,14,-1,19,3
14588,608,1,1,14,-1,20,1
14589,608,1,1,14,-1,21,3
14590,608,1,1,14,-1,22,3
14591,608,1,1,14,-1,23,2
14592,608,1,1,14,-1,24,0
14593,609,1,1,27,1,1,1
14594,609,1,1,27,1,2,2
14595,609,1,1,27,-1,3,1
14596,609,1,1,27,1,4,1
14597,609,1,1,27,1,5,0
14598,609,1,1,27,-1,6,0
14599,609,1,1,27,-1,7,0
14600,609,1,1,27,-1,8,0
14601,609,1,1,27,-1,9,2
14602,609,1,1,27,-1,10,1
14603,609,1,1,27,-1,11,0
14604,609,1,1,27,-1,12,2
14605,609,1,1,27,-1,13,0
14606,609,1,1,27,-1,14,0
14607,609,1,1,27,-1,15,0
14608,609,1,1,27,-1,16,0
14609,609,1,1,27,-1,17,0
14610,609,1,1,27,-1,18,1
14611,609,1,1,27,-1,19,0
14612,609,1,1,27,-1,20,0
14613,609,1,1,27,-1,21,1
14614,609,1,1,27,-1,22,1
14615,609,1,1,27,-1,23,0
14616,609,1,1,27,-1,24,1
14617,610,1,1,6,1,1,3
14618,610,1,1,6,1,2,1
14619,610,1,1,6,1,3,0
14620,610,1,1,6,1,4,1
14621,610,1,1,6,1,5,2
14622,610,1,1,6,1,6,3
14623,610,1,1,6,1,7,3
14624,610,1,1,6,1,8,3
14625,610,1,1,6,1,9,3
14626,610,1,1,6,1,10,3
14627,610,1,1,6,1,11,0
14628,610,1,1,6,1,12,2
14629,610,1,1,6,1,13,2
14630,610,1,1,6,1,14,2
14631,610,1,1,6,1,15,0
14632,610,1,1,6,1,16,0
14633,610,1,1,6,1,17,0
14634,610,1,1,6,1,18,0
14635,610,1,1,6,1,19,0
14636,610,1,1,6,1,20,0
14637,610,1,1,6,1,21,1
14638,610,1,1,6,1,22,2
14639,610,1,1,6,1,23,3
14640,610,1,1,6,-1,24,1
14641,611,1,1,22,1,1,1
14642,611,1,1,22,1,2,0
14643,611,1,1,22,1,3,0
14644,611,1,1,22,1,4,1
14645,611,1,1,22,1,5,1
14646,611,1,1,22,1,6,1
14647,611,1,1,22,1,7,0
14648,611,1,1,22,-1,8,0
14649,611,1,1,22,1,9,2
14650,611,1,1,22,1,10,2
14651,611,1,1,22,-1,11,1
14652,611,1,1,22,-1,12,0
14653,611,1,1,22,-1,13,0
14654,611,1,1,22,-1,14,2
14655,611,1,1,22,-1,15,1
14656,611,1,1,22,-1,16,1
14657,611,1,1,22,-1,17,0
14658,611,1,1,22,-1,18,1
14659,611,1,1,22,-1,19,1
14660,611,1,1,22,-1,20,1
14661,611,1,1,22,-1,21,2
14662,611,1,1,22,-1,22,0
14663,611,1,1,22,-1,23,0
14664,611,1,1,22,-1,24,0
14665,612,0,0,45,-1,1,0
14666,612,0,0,45,-1,2,0
14667,612,0,0,45,-1,3,0
14668,612,0,0,45,-1,4,0
14669,612,0,0,45,-1,5,0
14670,612,0,0,45,-1,6,0
14671,612,0,0,45,-1,7,0
14672,612,0,0,45,-1,8,0
14673,612,0,0,45,-1,9,0
14674,612,0,0,45,-1,10,0
14675,612,0,0,45,-1,11,0
14676,612,0,0,45,-1,12,0
14677,612,0,0,45,-1,13,0
14678,612,0,0,45,-1,14,0
14679,612,0,0,45,-1,15,0
14680,612,0,0,45,-1,16,0
14681,612,0,0,45,1,17,1
14682,612,0,0,45,-1,18,1
14683,612,0,0,45,1,19,3
14684,612,0,0,45,1,20,3
14685,612,0,0,45,1,21,3
14686,612,0,0,45,1,22,3
14687,612,0,0,45,1,23,2
14688,612,0,0,45,1,24,3
14689,613,0,1,22,1,1,0
14690,613,0,1,22,1,2,1
14691,613,0,1,22,1,3,3
14692,613,0,1,22,1,4,3
14693,613,0,1,22,1,5,3
14694,613,0,1,22,1,6,3
14695,613,0,1,22,1,7,3
14696,613,0,1,22,-1,8,3
14697,613,0,1,22,1,9,3
14698,613,0,1,22,1,10,3
14699,613,0,1,22,-1,11,2
14700,613,0,1,22,-1,12,0
14701,613,0,1,22,-1,13,0
14702,613,0,1,22,-1,14,0
14703,613,0,1,22,-1,15,0
14704,613,0,1,22,-1,16,0
14705,613,0,1,22,-1,17,0
14706,613,0,1,22,-1,18,0
14707,613,0,1,22,-1,19,0
14708,613,0,1,22,-1,20,0
14709,613,0,1,22,-1,21,0
14710,613,0,1,22,-1,22,0
14711,613,0,1,22,-1,23,0
14712,613,0,1,22,-1,24,0
14713,614,1,0,25,1,1,0
14714,614,1,0,25,1,2,0
14715,614,1,0,25,1,3,0
14716,614,1,0,25,1,4,2
14717,614,1,0,25,-1,5,1
14718,614,1,0,25,1,6,0
14719,614,1,0,25,1,7,1
14720,614,1,0,25,-1,8,0
14721,614,1,0,25,-1,9,1
14722,614,1,0,25,-1,10,2
14723,614,1,0,25,-1,11,0
14724,614,1,0,25,-1,12,0
14725,614,1,0,25,-1,13,0
14726,614,1,0,25,-1,14,1
14727,614,1,0,25,-1,15,0
14728,614,1,0,25,-1,16,0
14729,614,1,0,25,-1,17,2
14730,614,1,0,25,-1,18,1
14731,614,1,0,25,-1,19,0
14732,614,1,0,25,-1,20,0
14733,614,1,0,25,-1,21,0
14734,614,1,0,25,-1,22,0
14735,614,1,0,25,-1,23,0
14736,614,1,0,25,-1,24,2
14737,615,1,1,30,1,1,0
14738,615,1,1,30,1,2,2
14739,615,1,1,30,-1,3,1
14740,615,1,1,30,-1,4,0
14741,615,1,1,30,-1,5,0
14742,615,1,1,30,-1,6,0
14743,615,1,1,30,-1,7,0
14744,615,1,1,30,-1,8,0
14745,615,1,1,30,-1,9,0
14746,615,1,1,30,-1,10,1
14747,615,1,1,30,-1,11,0
14748,615,1,1,30,-1,12,0
14749,615,1,1,30,-1,13,0
14750,615,1,1,30,-1,14,0
14751,615,1,1,30,-1,15,0
14752,615,1,1,30,-1,16,0
14753,615,1,1,30,-1,17,0
14754,615,1,1,30,-1,18,1
14755,615,1,1,30,-1,19,0
14756,615,1,1,30,-1,20,1
14757,615,1,1,30,-1,21,0
14758,615,1,1,30,-1,22,1
14759,615,1,1,30,-1,23,0
14760,615,1,1,30,-1,24,0
14761,616,1,1,17,1,1,0
14762,616,1,1,17,1,2,1
14763,616,1,1,17,1,3,0
14764,616,1,1,17,1,4,2
14765,616,1,1,17,1,5,1
14766,616,1,1,17,1,6,1
14767,616,1,1,17,1,7,0
14768,616,1,1,17,1,8,1
14769,616,1,1,17,1,9,1
14770,616,1,1,17,1,10,0
14771,616,1,1,17,1,11,1
14772,616,1,1,17,1,12,1
14773,616,1,1,17,-1,13,0
14774,616,1,1,17,1,14,2
14775,616,1,1,17,1,15,1
14776,616,1,1,17,-1,16,0
14777,616,1,1,17,-1,17,0
14778,616,1,1,17,-1,18,1
14779,616,1,1,17,-1,19,1
14780,616,1,1,17,-1,20,1
14781,616,1,1,17,-1,21,1
14782,616,1,1,17,-1,22,0
14783,616,1,1,17,-1,23,0
14784,616,1,1,17,-1,24,0
14785,617,0,0,29,-1,1,0
14786,617,0,0,29,1,2,1
14787,617,0,0,29,1,3,0
14788,617,0,0,29,-1,4,0
14789,617,0,0,29,-1,5,1
14790,617,0,0,29,-1,6,2
14791,617,0,0,29,-1,7,3
14792,617,0,0,29,-1,8,3
14793,617,0,0,29,-1,9,3
14794,617,0,0,29,-1,10,2
14795,617,0,0,29,-1,11,0
14796,617,0,0,29,-1,12,0
14797,617,0,0,29,-1,13,0
14798,617,0,0,29,-1,14,0
14799,617,0,0,29,-1,15,0
14800,617,0,0,29,-1,16,0
14801,617,0,0,29,-1,17,0
14802,617,0,0,29,-1,18,0
14803,617,0,0,29,-1,19,0
14804,617,0,0,29,-1,20,0
14805,617,0,0,29,-1,21,0
14806,617,0,0,29,-1,22,0
14807,617,0,0,29,-1,23,0
14808,617,0,0,29,-1,24,0
14809,618,1,0,32,-1,1,0
14810,618,1,0,32,-1,2,0
14811,618,1,0,32,-1,3,0
14812,618,1,0,32,-1,4,0
14813,618,1,0,32,-1,5,1
14814,618,1,0,32,-1,6,1
14815,618,1,0,32,-1,7,1
14816,618,1,0,32,-1,8,0
14817,618,1,0,32,-1,9,1
14818,618,1,0,32,-1,10,1
14819,618,1,0,32,-1,11,1
14820,618,1,0,32,-1,12,0
14821,618,1,0,32,-1,13,1
14822,618,1,0,32,-1,14,1
14823,618,1,0,32,-1,15,0
14824,618,1,0,32,-1,16,1
14825,618,1,0,32,-1,17,1
14826,618,1,0,32,-1,18,2
14827,618,1,0,32,-1,19,2
14828,618,1,0,32,-1,20,1
14829,618,1,0,32,-1,21,0
14830,618,1,0,32,-1,22,1
14831,618,1,0,32,-1,23,1
14832,618,1,0,32,-1,24,2
14833,619,1,0,5,1,1,1
14834,619,1,0,5,1,2,1
14835,619,1,0,5,1,3,1
14836,619,1,0,5,1,4,0
14837,619,1,0,5,1,5,1
14838,619,1,0,5,1,6,2
14839,619,1,0,5,1,7,2
14840,619,1,0,5,1,8,1
14841,619,1,0,5,1,9,0
14842,619,1,0,5,1,10,1
14843,619,1,0,5,1,11,0
14844,619,1,0,5,1,12,1
14845,619,1,0,5,1,13,1
14846,619,1,0,5,1,14,3
14847,619,1,0,5,1,15,3
14848,619,1,0,5,1,16,3
14849,619,1,0,5,1,17,3
14850,619,1,0,5,1,18,3
14851,619,1,0,5,1,19,2
14852,619,1,0,5,1,20,3
14853,619,1,0,5,1,21,3
14854,619,1,0,5,1,22,3
14855,619,1,0,5,1,23,2
14856,619,1,0,5,1,24,2
14857,620,1,0,7,1,1,0
14858,620,1,0,7,1,2,2
14859,620,1,0,7,1,3,0
14860,620,1,0,7,1,4,0
14861,620,1,0,7,1,5,2
14862,620,1,0,7,1,6,3
14863,620,1,0,7,1,7,2
14864,620,1,0,7,1,8,3
14865,620,1,0,7,1,9,3
14866,620,1,0,7,1,10,3
14867,620,1,0,7,1,11,0
14868,620,1,0,7,1,12,0
14869,620,1,0,7,1,13,1
14870,620,1,0,7,1,14,1
14871,620,1,0,7,1,15,1
14872,620,1,0,7,1,16,0
14873,620,1,0,7,1,17,0
14874,620,1,0,7,1,18,1
14875,620,1,0,7,1,19,0
14876,620,1,0,7,1,20,0
14877,620,1,0,7,1,21,1
14878,620,1,0,7,1,22,0
14879,620,1,0,7,-1,23,0
14880,620,1,0,7,1,24,2
14881,621,1,1,44,-1,1,0
14882,621,1,1,44,-1,2,0
14883,621,1,1,44,-1,3,0
14884,621,1,1,44,-1,4,0
14885,621,1,1,44,-1,5,2
